bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,yearbuilt,fips,lotsizesquarefeet
4.0,3.0,1678.0,271934.0,1925.0,6037.0,8085.0
3.0,2.0,1499.0,587418.0,1937.0,6037.0,5930.0
3.0,1.0,1247.0,49454.0,1947.0,6037.0,8505.0
4.0,3.0,2187.0,684000.0,1975.0,6111.0,14119.0
3.0,1.0,984.0,247219.0,1958.0,6037.0,8770.0
3.0,2.0,1545.0,123496.0,1976.0,6059.0,4590.0
0.0,0.0,,845521.0,,6059.0,20652.0
2.0,2.0,2030.0,107447.0,1983.0,6059.0,5200.0
5.0,4.0,4904.0,935811.0,1990.0,6037.0,7502.0
5.0,2.5,2488.0,425606.0,1999.0,6111.0,4252.0
3.0,3.0,1841.0,97949.0,1974.0,6037.0,7274.0
2.0,2.0,1421.0,163422.0,1951.0,6037.0,7435.0
3.0,2.0,1156.0,305852.0,1972.0,6037.0,9135.0
3.0,1.0,1032.0,29981.0,1954.0,6037.0,6555.0
3.0,2.5,1791.0,453588.0,1978.0,6111.0,7000.0
2.0,1.0,807.0,489100.0,1959.0,6037.0,2504.0
2.0,2.0,1941.0,108659.0,1940.0,6037.0,8400.0
4.0,3.0,2367.0,976000.0,1972.0,6059.0,6000.0
3.0,2.0,1548.0,449755.0,1924.0,6037.0,2869.0
4.0,2.0,1332.0,151421.0,1947.0,6037.0,5454.0
4.0,2.5,1913.0,314569.0,1985.0,6059.0,5250.0
3.0,2.0,1782.0,203562.0,1951.0,6037.0,8980.0
5.0,3.0,1878.0,158815.0,1979.0,6037.0,39625.0
3.0,2.0,1228.0,419390.0,1955.0,6059.0,5580.0
3.0,3.0,2230.0,577914.0,1971.0,6059.0,8800.0
3.0,2.0,1524.0,194838.0,1991.0,6037.0,7435.0
6.0,2.0,2309.0,620708.0,1959.0,6059.0,7000.0
3.0,2.5,1744.0,520113.0,1996.0,6111.0,7841.0
3.0,2.0,1202.0,161308.0,1991.0,6037.0,6990.0
4.0,2.0,1812.0,139789.0,1972.0,6037.0,5838.0
2.0,3.0,1747.0,283279.0,1928.0,6059.0,4000.0
2.0,1.0,928.0,315833.0,1927.0,6037.0,2149.0
4.0,2.5,1898.0,303150.0,1992.0,6059.0,3610.0
2.0,2.0,1455.0,83212.0,1937.0,6037.0,6021.0
4.0,2.0,1326.0,349496.0,1964.0,6037.0,6306.0
4.0,3.0,2071.0,499747.0,1994.0,6037.0,5664.0
6.0,5.0,3613.0,872000.0,2005.0,6111.0,7108.0
3.0,2.0,1341.0,60627.0,1949.0,6037.0,7452.0
5.0,4.0,3853.0,936447.0,2001.0,6037.0,10748.0
3.0,2.5,2132.0,278714.0,1977.0,6059.0,5200.0
4.0,3.0,2817.0,482829.0,2002.0,6037.0,7386.0
4.0,4.0,3132.0,182460.0,1934.0,6037.0,11077.0
3.0,2.0,1289.0,323614.0,1956.0,6037.0,7387.0
3.0,2.0,1592.0,343172.0,1946.0,6037.0,5242.0
3.0,2.0,1180.0,469200.0,1959.0,6037.0,5957.0
3.0,2.0,1659.0,199428.0,1955.0,6059.0,7350.0
4.0,3.5,3629.0,758161.0,1964.0,6059.0,9234.0
3.0,3.0,1993.0,598131.0,1959.0,6037.0,17594.0
4.0,2.0,1279.0,365113.0,1963.0,6059.0,6000.0
3.0,2.0,1276.0,249343.0,1964.0,6059.0,1155.0
3.0,3.0,2143.0,97498.0,1965.0,6037.0,10056.0
4.0,3.0,3317.0,759045.0,1993.0,6037.0,7935.0
4.0,2.0,1745.0,213053.0,1962.0,6111.0,10292.0
3.0,2.0,1664.0,360954.0,1976.0,6111.0,10207.0
4.0,3.0,2050.0,402199.0,1995.0,6037.0,19199.0
2.0,1.0,1073.0,168004.0,1948.0,6037.0,5982.0
2.0,2.0,1076.0,821920.0,1956.0,6037.0,5038.0
4.0,3.5,3134.0,836114.0,1990.0,6059.0,12800.0
4.0,2.0,1480.0,222462.0,1949.0,6037.0,6332.0
4.0,2.0,1666.0,181986.0,1993.0,6037.0,6657.0
3.0,2.0,1230.0,365279.0,1953.0,6037.0,5988.0
4.0,3.5,3513.0,1018598.0,1989.0,6059.0,7350.0
2.0,1.0,829.0,36240.0,1922.0,6059.0,7500.0
1.0,1.0,384.0,1486936.0,1931.0,6059.0,2280.0
4.0,2.5,1933.0,696956.0,1999.0,6059.0,3287.0
3.0,1.0,924.0,320000.0,1954.0,6037.0,5384.0
5.0,5.0,2977.0,776649.0,2011.0,6037.0,8998.0
3.0,2.0,1458.0,82384.0,1948.0,6037.0,5951.0
3.0,2.0,1855.0,115384.0,1987.0,6059.0,8750.0
3.0,2.5,1536.0,232437.0,1971.0,6059.0,1894.0
3.0,2.0,1241.0,400489.0,1954.0,6037.0,7569.0
2.0,1.0,1176.0,193296.0,1921.0,6037.0,5683.0
3.0,3.0,3338.0,893000.0,1977.0,6059.0,9180.0
4.0,3.0,2490.0,780666.0,1977.0,6111.0,8027.0
4.0,3.0,2210.0,106202.0,1973.0,6059.0,8101.0
3.0,1.0,1210.0,375296.0,1955.0,6059.0,7100.0
3.0,2.0,1231.0,54543.0,1962.0,6059.0,7208.0
2.0,2.0,1293.0,72430.0,1950.0,6037.0,6225.0
6.0,3.0,2584.0,111334.0,1955.0,6037.0,6611.0
3.0,1.0,982.0,71397.0,1943.0,6037.0,5380.0
5.0,3.0,2482.0,569657.0,1970.0,6037.0,6855.0
4.0,3.0,2012.0,1253833.0,1951.0,6037.0,17760.0
3.0,2.0,1368.0,457968.0,1953.0,6037.0,5292.0
3.0,2.0,1409.0,77765.0,1954.0,6037.0,5000.0
3.0,2.5,1877.0,322568.0,1995.0,6059.0,4500.0
4.0,3.0,2106.0,176039.0,1995.0,6037.0,6756.0
5.0,3.0,2453.0,634141.0,1986.0,6037.0,18904.0
3.0,2.0,1779.0,132281.0,1986.0,6037.0,7063.0
3.0,2.0,1937.0,487290.0,1980.0,6037.0,9013.0
3.0,2.0,1203.0,528000.0,1966.0,6111.0,7017.0
5.0,2.0,1919.0,216865.0,1963.0,6059.0,6916.0
3.0,2.0,1324.0,674619.0,1959.0,6037.0,6120.0
4.0,4.0,3054.0,1151000.0,2004.0,6059.0,5423.0
4.0,4.0,2249.0,640723.0,1961.0,6037.0,11051.0
2.0,1.0,890.0,599172.0,1950.0,6037.0,4275.0
3.0,2.0,1796.0,405878.0,1948.0,6037.0,8290.0
3.0,2.0,1625.0,598301.0,1969.0,6059.0,9000.0
2.0,1.0,840.0,305481.0,1949.0,6037.0,5659.0
2.0,3.0,1675.0,354714.0,1988.0,6037.0,3201.0
4.0,2.0,1505.0,262884.0,1965.0,6059.0,6200.0
3.0,2.0,1344.0,354380.0,1957.0,6111.0,7608.0
3.0,2.0,1214.0,262727.0,1955.0,6037.0,5000.0
3.0,2.0,1387.0,193415.0,1951.0,6037.0,7798.0
3.0,2.0,1422.0,187000.0,1980.0,6037.0,6781.0
4.0,3.0,2107.0,537440.0,1953.0,6037.0,5173.0
5.0,4.0,3385.0,869167.0,2002.0,6037.0,6760.0
4.0,3.0,2735.0,635507.0,1942.0,6037.0,5213.0
4.0,3.0,1581.0,192321.0,1987.0,6037.0,6833.0
5.0,5.0,3537.0,1160060.0,1996.0,6037.0,7388.0
3.0,1.0,1084.0,343175.0,1950.0,6059.0,9850.0
4.0,2.0,1836.0,441610.0,1964.0,6037.0,7687.0
3.0,2.0,1548.0,77849.0,1957.0,6037.0,10038.0
4.0,3.0,1413.0,68947.0,1962.0,6059.0,6300.0
4.0,3.5,1956.0,468746.0,1985.0,6059.0,12200.0
3.0,2.0,2633.0,387505.0,1925.0,6037.0,6071.0
3.0,1.0,1038.0,389000.0,1953.0,6037.0,4737.0
3.0,2.0,2506.0,598132.0,1959.0,6037.0,7872.0
4.0,1.5,1227.0,362554.0,1961.0,6111.0,8000.0
3.0,3.0,2029.0,1587306.0,1964.0,6037.0,5887.0
4.0,3.0,1871.0,298600.0,1996.0,6037.0,7970.0
3.0,2.0,1614.0,250525.0,1955.0,6111.0,6182.0
3.0,3.0,1950.0,345294.0,1965.0,6111.0,7000.0
2.0,2.0,971.0,408550.0,1913.0,6037.0,4633.0
2.0,2.0,1272.0,161839.0,1941.0,6037.0,6442.0
2.0,2.0,1748.0,96507.0,1997.0,6059.0,4407.0
2.0,1.0,1016.0,644683.0,1951.0,6037.0,6262.0
3.0,1.0,1140.0,248735.0,1922.0,6037.0,6442.0
3.0,2.0,1264.0,58758.0,1954.0,6037.0,6017.0
4.0,5.0,3872.0,1119120.0,2002.0,6059.0,8963.0
3.0,3.0,1812.0,145905.0,1964.0,6037.0,10260.0
3.0,2.0,1278.0,365803.0,1959.0,6037.0,5829.0
2.0,2.0,1517.0,463000.0,1941.0,6037.0,4372.0
3.0,2.0,1159.0,588845.0,1950.0,6037.0,6325.0
3.0,2.5,1972.0,521881.0,1967.0,6059.0,7440.0
5.0,5.5,4271.0,2440882.0,1977.0,6059.0,5028.0
5.0,3.5,3232.0,1923718.0,1998.0,6059.0,13715.0
3.0,2.0,1680.0,547721.0,1970.0,6111.0,7720.0
4.0,3.0,2498.0,123497.0,1964.0,6059.0,7200.0
4.0,2.0,1736.0,83202.0,1970.0,6037.0,5048.0
4.0,3.0,2734.0,1036193.0,1999.0,6059.0,5347.0
3.0,2.0,1268.0,56456.0,1967.0,6059.0,5135.0
3.0,2.0,2254.0,636635.0,1924.0,6037.0,5826.0
4.0,4.0,2434.0,1090000.0,2002.0,6037.0,4996.0
5.0,3.0,2622.0,127924.0,1965.0,6059.0,14310.0
3.0,2.0,1555.0,332157.0,1967.0,6037.0,6683.0
3.0,1.0,1080.0,223111.0,1950.0,6037.0,6011.0
3.0,2.0,1354.0,380138.0,1955.0,6037.0,7423.0
3.0,1.0,1170.0,137709.0,1953.0,6037.0,5924.0
5.0,3.5,3345.0,1237000.0,1982.0,6111.0,63906.0
4.0,3.0,3224.0,947516.0,2001.0,6059.0,5118.0
1.0,1.0,1012.0,255000.0,1942.0,6037.0,443008.0
2.0,1.0,1390.0,318212.0,1939.0,6037.0,7262.0
3.0,3.0,2735.0,608940.0,1986.0,6059.0,8000.0
4.0,2.0,1691.0,148000.0,1991.0,6037.0,29398.0
4.0,4.0,3192.0,298561.0,1931.0,6037.0,17868.0
4.0,3.0,3530.0,779700.0,1947.0,6037.0,16993.0
4.0,3.0,2789.0,929824.0,1996.0,6037.0,7486.0
4.0,3.0,2246.0,390544.0,1979.0,6111.0,7498.0
3.0,1.0,1066.0,159406.0,1950.0,6037.0,5200.0
4.0,1.0,1860.0,194737.0,1910.0,6037.0,6500.0
5.0,5.0,4898.0,3489311.0,2000.0,6037.0,94970.0
3.0,3.0,2641.0,608471.0,1961.0,6037.0,15718.0
2.0,1.0,892.0,264059.0,1929.0,6037.0,2186.0
3.0,2.0,1557.0,178032.0,1951.0,6037.0,7046.0
4.0,3.0,2573.0,241588.0,1966.0,6037.0,28865.0
3.0,2.0,1194.0,134012.0,1955.0,6037.0,9723.0
3.0,2.0,1858.0,123872.0,1957.0,6037.0,8093.0
3.0,2.0,1418.0,254565.0,1939.0,6037.0,5778.0
2.0,1.5,1270.0,175603.0,1979.0,6059.0,784.0
3.0,2.0,2529.0,740404.0,1962.0,6037.0,15868.0
5.0,4.5,2744.0,645194.0,2002.0,6059.0,3948.0
3.0,2.0,1679.0,492419.0,1973.0,6037.0,11384.0
4.0,3.0,2206.0,695445.0,1978.0,6037.0,7760.0
3.0,2.0,1231.0,115730.0,1955.0,6037.0,7210.0
2.0,2.0,1341.0,616000.0,1952.0,6037.0,6600.0
0.0,0.0,,3587583.0,,6059.0,183085.0
5.0,2.0,1861.0,73056.0,1954.0,6037.0,7358.0
3.0,2.0,1089.0,101808.0,1973.0,6059.0,2760.0
4.0,3.0,2467.0,3624370.0,1957.0,6037.0,44706.0
4.0,2.0,1872.0,447000.0,1917.0,6037.0,12125.0
3.0,2.0,1973.0,90314.0,1954.0,6059.0,11828.0
5.0,3.0,1810.0,353465.0,1954.0,6037.0,7502.0
4.0,3.0,2358.0,379287.0,1977.0,6037.0,9339.0
3.0,2.0,1480.0,242094.0,1958.0,6037.0,6019.0
4.0,2.5,1855.0,677171.0,1999.0,6059.0,2779.0
2.0,1.0,966.0,401987.0,1951.0,6037.0,4845.0
3.0,1.0,1082.0,497000.0,1950.0,6037.0,5499.0
4.0,2.0,1889.0,660547.0,1977.0,6037.0,19986.0
3.0,1.0,1122.0,118010.0,1917.0,6037.0,4839.0
3.0,2.0,1293.0,599000.0,1960.0,6059.0,6174.0
3.0,2.0,1392.0,303662.0,1962.0,6037.0,8300.0
3.0,2.5,2922.0,783369.0,2003.0,6059.0,6709.0
3.0,1.0,1312.0,334000.0,1911.0,6037.0,6876.0
4.0,3.0,2472.0,614925.0,1978.0,6037.0,7502.0
3.0,2.0,1243.0,297093.0,1953.0,6037.0,9103.0
2.0,1.0,898.0,453561.0,1943.0,6037.0,5490.0
2.0,3.0,2582.0,804467.0,1983.0,6059.0,6384.0
4.0,3.0,3020.0,534496.0,2002.0,6037.0,8620.0
3.0,1.0,960.0,515951.0,1925.0,6037.0,2390.0
3.0,2.0,1166.0,61659.0,1956.0,6037.0,6263.0
3.0,2.0,1289.0,392541.0,1956.0,6037.0,7807.0
3.0,3.0,1576.0,1206925.0,1949.0,6037.0,2447.0
3.0,2.0,1266.0,331759.0,1962.0,6037.0,7926.0
2.0,2.0,1183.0,60840.0,1962.0,6037.0,9097.0
3.0,2.0,1360.0,97375.0,1967.0,6059.0,8880.0
6.0,3.0,1756.0,100780.0,1948.0,6037.0,5024.0
4.0,3.0,3017.0,1196041.0,1936.0,6037.0,9098.0
4.0,2.0,1400.0,101875.0,1954.0,6037.0,8377.0
4.0,3.0,3133.0,761185.0,1994.0,6059.0,7630.0
2.0,3.0,3826.0,11000000.0,1994.0,6037.0,7372.0
2.0,1.0,865.0,188247.0,1946.0,6037.0,6469.0
3.0,1.0,1202.0,367613.0,1947.0,6037.0,5379.0
4.0,2.0,1817.0,485228.0,1970.0,6111.0,6818.0
3.0,1.0,1110.0,389144.0,1953.0,6037.0,6963.0
2.0,2.0,1763.0,931980.0,1938.0,6037.0,9800.0
4.0,4.0,3445.0,1222773.0,2000.0,6037.0,5714.0
5.0,1.0,3018.0,645104.0,1906.0,6037.0,8173.0
4.0,2.0,1208.0,306475.0,1956.0,6059.0,6603.0
3.0,2.0,1372.0,98504.0,1956.0,6037.0,8399.0
4.0,3.0,2453.0,347155.0,1984.0,6059.0,6000.0
3.0,2.0,1120.0,584417.0,1955.0,6037.0,5026.0
4.0,2.0,1178.0,96812.0,1973.0,6037.0,6519.0
4.0,3.0,2315.0,509298.0,1969.0,6059.0,11715.0
2.0,2.0,1020.0,200320.0,1987.0,6037.0,3539.0
2.0,2.0,1959.0,610000.0,1955.0,6037.0,9316.0
4.0,4.0,3636.0,975467.0,1979.0,6037.0,14884.0
2.0,2.0,1839.0,468414.0,1933.0,6037.0,5994.0
4.0,2.0,1732.0,208331.0,1963.0,6059.0,7215.0
4.0,2.0,1316.0,633545.0,1946.0,6037.0,5301.0
4.0,2.0,1936.0,39505.0,1956.0,6037.0,6678.0
5.0,6.0,3773.0,1497515.0,2001.0,6037.0,7439.0
4.0,2.0,1384.0,124000.0,1979.0,6037.0,29344.0
5.0,2.0,2734.0,1194000.0,1908.0,6037.0,18016.0
4.0,8.0,9065.0,2746681.0,2001.0,6037.0,21541.0
3.0,2.0,2296.0,169989.0,1954.0,6037.0,2194.0
4.0,2.0,1327.0,544173.0,1952.0,6037.0,5199.0
4.0,3.0,2545.0,1157000.0,1935.0,6037.0,10201.0
3.0,3.0,2620.0,887450.0,1980.0,6037.0,8595.0
4.0,3.0,2620.0,897000.0,1997.0,6059.0,12075.0
3.0,2.0,1118.0,298000.0,1952.0,6037.0,7984.0
5.0,5.5,4909.0,1575785.0,2005.0,6059.0,12449.0
3.0,2.0,1432.0,1700000.0,1949.0,6037.0,4803.0
3.0,2.0,1741.0,400156.0,1955.0,6037.0,25397.0
5.0,5.0,5497.0,3972959.0,1989.0,6037.0,321869.0
4.0,2.0,2105.0,585074.0,1966.0,6037.0,9749.0
4.0,3.0,2905.0,967287.0,1949.0,6037.0,19642.0
4.0,2.0,2075.0,488650.0,1983.0,6037.0,6646.0
3.0,2.0,1530.0,59590.0,1940.0,6037.0,6625.0
2.0,2.0,1840.0,57140.0,1946.0,6059.0,10938.0
3.0,2.0,1704.0,77817.0,1950.0,6037.0,5143.0
4.0,2.5,2665.0,481476.0,1980.0,6059.0,5400.0
3.0,3.0,2303.0,473082.0,1959.0,6037.0,11506.0
4.0,3.0,1927.0,445506.0,1988.0,6059.0,6240.0
6.0,5.0,2760.0,889615.0,1951.0,6037.0,4950.0
4.0,2.5,2454.0,649355.0,1977.0,6059.0,5973.0
3.0,2.0,1508.0,75817.0,1967.0,6059.0,7186.0
4.0,3.0,3166.0,1220501.0,1953.0,6037.0,11322.0
3.0,2.0,1593.0,207000.0,1987.0,6037.0,6612.0
6.0,3.0,2640.0,267000.0,2001.0,6037.0,8802.0
3.0,2.0,1564.0,102467.0,1956.0,6037.0,6389.0
3.0,2.0,1906.0,1324675.0,1936.0,6037.0,8771.0
3.0,2.5,2029.0,1015250.0,1975.0,6059.0,7475.0
4.0,2.0,1333.0,418191.0,1955.0,6059.0,8390.0
2.0,2.0,1529.0,285487.0,1948.0,6037.0,6601.0
5.0,6.5,6991.0,5721297.0,2000.0,6059.0,10629.0
3.0,2.0,1624.0,388654.0,1960.0,6037.0,13790.0
4.0,4.0,3216.0,948296.0,1923.0,6037.0,15000.0
3.0,2.0,1603.0,407141.0,1951.0,6037.0,5644.0
3.0,1.0,1052.0,38885.0,1949.0,6037.0,5035.0
4.0,2.5,2141.0,583570.0,1997.0,6059.0,4320.0
2.0,1.0,1216.0,55453.0,1950.0,6037.0,6524.0
4.0,2.0,1714.0,95401.0,1951.0,6037.0,7220.0
3.0,2.0,1278.0,213192.0,1946.0,6037.0,4888.0
3.0,2.0,1431.0,339525.0,1969.0,6037.0,9883.0
4.0,2.0,2172.0,459603.0,1969.0,6037.0,12066.0
4.0,3.5,3958.0,765354.0,1997.0,6059.0,8260.0
5.0,4.0,3516.0,730524.0,1951.0,6037.0,15882.0
3.0,2.0,1237.0,360958.0,1949.0,6037.0,6621.0
3.0,3.0,2033.0,1243681.0,1935.0,6037.0,19771.0
4.0,3.0,2040.0,299920.0,1996.0,6037.0,6561.0
3.0,3.0,2046.0,414949.0,2003.0,6037.0,7601.0
4.0,2.0,1305.0,301665.0,1954.0,6037.0,5455.0
3.0,4.0,2899.0,301508.0,1952.0,6037.0,13223.0
3.0,2.0,1722.0,285038.0,1981.0,6111.0,10594.0
3.0,3.0,1524.0,131934.0,1988.0,6037.0,6006.0
3.0,1.0,1491.0,55773.0,1955.0,6037.0,5261.0
2.0,2.0,1055.0,74943.0,1988.0,6037.0,6386.0
4.0,2.5,2271.0,604000.0,2000.0,6111.0,5665.0
3.0,2.0,1088.0,98603.0,1952.0,6037.0,5391.0
3.0,2.5,2919.0,1533833.0,2006.0,6059.0,8843.0
5.0,4.0,3780.0,1028144.0,1997.0,6037.0,24379.0
3.0,2.0,1154.0,458796.0,1959.0,6059.0,7140.0
5.0,3.0,2298.0,169298.0,1968.0,6037.0,8472.0
6.0,7.0,8322.0,3001705.0,1996.0,6059.0,18000.0
3.0,1.0,1350.0,103471.0,1956.0,6037.0,110532.0
3.0,2.0,2028.0,402344.0,1965.0,6037.0,5858.0
3.0,2.5,2190.0,306165.0,1977.0,6059.0,5500.0
4.0,1.5,1227.0,434922.0,1961.0,6111.0,9100.0
3.0,1.0,1006.0,54009.0,1953.0,6037.0,5393.0
4.0,3.0,4627.0,2642313.0,2003.0,6037.0,23265.0
3.0,2.0,1204.0,576142.0,1958.0,6037.0,31166.0
3.0,2.5,1669.0,533299.0,1984.0,6059.0,6300.0
3.0,3.0,2858.0,591959.0,2003.0,6037.0,5489.0
3.0,2.0,2030.0,77961.0,1966.0,6059.0,6000.0
4.0,2.0,1620.0,444376.0,1964.0,6037.0,8504.0
4.0,2.0,1701.0,965539.0,1960.0,6037.0,7360.0
3.0,2.0,1674.0,650000.0,1964.0,6037.0,7595.0
3.0,2.0,2296.0,733000.0,1958.0,6037.0,5707.0
2.0,2.0,1169.0,1054095.0,1930.0,6037.0,2046.0
4.0,2.0,1371.0,398163.0,1955.0,6059.0,6350.0
3.0,2.0,1312.0,268274.0,1955.0,6059.0,6350.0
4.0,3.0,2534.0,785090.0,1990.0,6037.0,7553.0
3.0,2.0,1593.0,573000.0,1964.0,6059.0,7756.0
3.0,2.0,2208.0,535298.0,2003.0,6037.0,6394.0
6.0,4.0,3119.0,227902.0,1968.0,6037.0,10549.0
4.0,3.0,2662.0,675000.0,1970.0,6037.0,5519.0
3.0,2.5,2076.0,566000.0,2006.0,6059.0,3646.0
4.0,2.5,2238.0,649000.0,1978.0,6111.0,10120.0
4.0,3.0,2690.0,483129.0,2001.0,6037.0,6850.0
3.0,2.5,2457.0,898496.0,2004.0,6059.0,3503.0
3.0,2.0,1126.0,635000.0,1956.0,6037.0,6518.0
4.0,3.0,1793.0,501610.0,1987.0,6037.0,11289.0
4.0,3.0,2552.0,386893.0,1970.0,6037.0,13046.0
4.0,3.0,1772.0,450267.0,1923.0,6037.0,5648.0
3.0,3.0,1701.0,89135.0,1969.0,6059.0,6100.0
4.0,3.0,2381.0,398674.0,1980.0,6037.0,6245.0
5.0,4.0,3447.0,442971.0,2004.0,6037.0,6810.0
4.0,5.0,6765.0,2912537.0,1991.0,6059.0,7000.0
3.0,2.0,1263.0,426638.0,1978.0,6037.0,5817.0
2.0,2.0,748.0,145658.0,1923.0,6037.0,5135.0
3.0,2.0,1273.0,310025.0,1955.0,6059.0,6000.0
5.0,3.0,1864.0,314849.0,1965.0,6037.0,7273.0
4.0,3.0,2401.0,713000.0,2005.0,6111.0,5783.0
3.0,2.0,1153.0,98512.0,1956.0,6037.0,7527.0
4.0,3.0,2796.0,658598.0,2013.0,6037.0,6384.0
4.0,3.0,2363.0,397888.0,1991.0,6037.0,5307.0
4.0,2.0,1201.0,127887.0,1955.0,6037.0,6590.0
3.0,2.0,1432.0,424568.0,1964.0,6037.0,6628.0
3.0,2.0,1372.0,104373.0,1956.0,6037.0,7497.0
3.0,2.0,1783.0,428202.0,1959.0,6037.0,7002.0
3.0,3.0,2584.0,150011.0,1952.0,6037.0,14140.0
3.0,3.0,1793.0,558481.0,1986.0,6059.0,2800.0
2.0,1.0,1042.0,51930.0,1927.0,6037.0,5714.0
2.0,1.0,936.0,72507.0,1918.0,6037.0,20984.0
4.0,3.0,2130.0,340444.0,1959.0,6037.0,6898.0
4.0,4.0,2360.0,779000.0,1967.0,6037.0,12170.0
3.0,2.0,1465.0,432366.0,1960.0,6037.0,5910.0
3.0,3.5,2820.0,1129713.0,2010.0,6059.0,5492.0
4.0,2.0,1551.0,107294.0,1957.0,6037.0,7188.0
2.0,1.0,1264.0,70963.0,1950.0,6037.0,5987.0
3.0,3.0,1291.0,812422.0,1938.0,6037.0,4879.0
2.0,1.0,776.0,165413.0,1959.0,6037.0,5988.0
3.0,2.0,1736.0,611782.0,1959.0,6059.0,7700.0
4.0,3.0,2508.0,395788.0,1978.0,6059.0,5119.0
3.0,2.5,2279.0,1067260.0,2000.0,6059.0,5053.0
2.0,1.0,830.0,358200.0,1948.0,6037.0,9097.0
4.0,2.5,2231.0,755938.0,1981.0,6111.0,9282.0
3.0,2.0,1544.0,485000.0,1953.0,6037.0,8983.0
4.0,3.0,2034.0,634530.0,2005.0,6111.0,7519.0
4.0,2.5,2723.0,710000.0,2003.0,6111.0,6484.0
3.0,1.0,984.0,76886.0,1963.0,6059.0,6200.0
3.0,2.0,1443.0,392540.0,1966.0,6111.0,6000.0
3.0,1.0,1294.0,370083.0,1949.0,6037.0,5000.0
2.0,2.0,1360.0,305086.0,1953.0,6037.0,10116.0
3.0,2.0,904.0,44889.0,1921.0,6037.0,8386.0
2.0,1.0,1330.0,350000.0,1938.0,6037.0,4720.0
2.0,2.0,1040.0,138000.0,1899.0,6037.0,28817.0
4.0,2.0,1764.0,341229.0,1956.0,6037.0,7077.0
3.0,1.5,1240.0,171973.0,1965.0,6059.0,1554.0
2.0,1.0,948.0,29147.0,1926.0,6037.0,3235.0
3.0,2.0,1570.0,603971.0,1959.0,6037.0,7781.0
2.0,1.0,912.0,425000.0,1948.0,6037.0,3562.0
3.0,2.5,1276.0,300896.0,1964.0,6059.0,1374.0
4.0,3.0,2609.0,91911.0,1968.0,6037.0,11178.0
3.0,2.0,1040.0,365000.0,1968.0,6037.0,6631.0
3.0,1.0,1055.0,293252.0,1950.0,6037.0,5313.0
3.0,2.0,1193.0,409034.0,1956.0,6037.0,8390.0
3.0,2.0,1515.0,689300.0,1954.0,6037.0,9495.0
3.0,2.0,1395.0,91080.0,1960.0,6037.0,6680.0
4.0,2.0,1612.0,307643.0,1964.0,6111.0,8750.0
3.0,2.0,1565.0,109302.0,1959.0,6059.0,6100.0
4.0,3.0,2663.0,441655.0,1997.0,6059.0,5150.0
2.0,1.5,1142.0,287007.0,1961.0,6111.0,14333.0
3.0,1.0,1044.0,271623.0,1951.0,6037.0,6284.0
3.0,2.0,1392.0,258048.0,1947.0,6037.0,8586.0
3.0,2.0,1658.0,347556.0,1976.0,6037.0,8113.0
3.0,2.0,1308.0,58347.0,1949.0,6037.0,5866.0
3.0,2.0,1654.0,470200.0,1960.0,6037.0,7642.0
2.0,1.0,967.0,83284.0,1941.0,6037.0,4131.0
3.0,2.0,1760.0,303031.0,1953.0,6037.0,5768.0
3.0,2.0,1706.0,735647.0,1963.0,6037.0,11268.0
3.0,1.0,1102.0,181384.0,1958.0,6037.0,4996.0
4.0,4.0,3170.0,1173177.0,2013.0,6059.0,7189.0
1.0,1.0,712.0,756456.0,1925.0,6037.0,2310.0
3.0,3.0,2590.0,165519.0,2004.0,6037.0,7086.0
3.0,2.0,1739.0,176780.0,1998.0,6037.0,9544.0
3.0,2.0,1531.0,333915.0,1957.0,6037.0,5101.0
3.0,1.0,1928.0,241100.0,1924.0,6059.0,6600.0
2.0,1.0,834.0,191451.0,1956.0,6037.0,4973.0
5.0,3.0,2459.0,336171.0,1993.0,6037.0,12439.0
4.0,2.0,1382.0,309475.0,1961.0,6037.0,6107.0
4.0,3.0,2370.0,1725925.0,1956.0,6059.0,2450.0
4.0,2.0,1314.0,477167.0,1959.0,6059.0,7620.0
2.0,1.0,584.0,360000.0,1948.0,6037.0,3753.0
3.0,1.5,1049.0,512491.0,1961.0,6059.0,6700.0
4.0,3.0,2903.0,717549.0,1922.0,6037.0,11825.0
4.0,3.0,3086.0,380605.0,1991.0,6037.0,19277.0
1.0,2.0,1244.0,169077.0,1967.0,6059.0,1400.0
5.0,2.0,1882.0,533030.0,1966.0,6059.0,6000.0
4.0,2.0,1071.0,203085.0,1954.0,6037.0,5601.0
4.0,2.0,1869.0,373624.0,1964.0,6059.0,6508.0
3.0,1.0,919.0,458892.0,1905.0,6037.0,5200.0
3.0,1.5,1225.0,231540.0,1963.0,6059.0,6000.0
5.0,4.0,4151.0,3000000.0,1994.0,6037.0,5972.0
3.0,1.5,1573.0,447300.0,1953.0,6059.0,6458.0
2.0,1.0,1029.0,54832.0,1931.0,6037.0,4899.0
2.0,1.0,758.0,126143.0,1924.0,6037.0,5245.0
3.0,3.0,2395.0,357000.0,2006.0,6037.0,11549.0
5.0,3.5,3193.0,969291.0,2004.0,6059.0,7716.0
3.0,3.0,1594.0,92321.0,1959.0,6037.0,11801.0
3.0,2.0,1549.0,135970.0,1988.0,6037.0,7218.0
3.0,2.0,1524.0,405847.0,1954.0,6059.0,7888.0
